id,idno,type
4197,ZMB_2021_ES-COVID19-R3_v01_M,survey
4198,DNK_2020_ES_v01_M,survey
4199,MDG_2015_NSDE-ML_v01_M,survey
4200,ZAF_2019_MD_v01_M,survey
4201,ZAF_2019_LMDSA_v01_M,survey
4202,ZAF_2019_GHS_v01_M,survey
4203,CYP_2020_ES-COVID19-R1_v01_M,survey
4204,CYP_2020_ES-COVID19-R2_v01_M,survey
4205,CYP_2021_ES-COVID19-R3_v01_M,survey
4206,ZWE_2020_ES-COVID19-R1_v01_M,survey
4207,ZWE_2021_ES-COVID19-R2_v01_M,survey
4208,ZWE_2021_ISBS-COVID19-R1_v01_M,survey
4209,NGA_2018-2019_CMAM_v01_M,survey
4210,KEN_2020-2021_HSNP3IE_v01_M,survey
4211,WLD_2016-2018_FBS-PUF_v01_M,survey
4212,WLD_2020_FBS_v01_M,survey
4213,WLD_2018_FBS_v01_M,survey
4216,DJI_2021_CNPPS-W4_v01_M,survey
4245,GMB_2020_HFPS_v01_M,survey
4247,ALB_2020_ES-COVID19-R1_v01_M,survey
4248,BIH_2021_ES-COVID19-R1_v01_M,survey
4249,GEO_2020_ES-COVID19-R1_v01_M,survey
4250,NGA_2010_SPSO_v01_M,survey
4251,GIN_2020_ES-COVID19-R1_v01_M,survey
4252,GTM_2020_ES-COVID19-R1_v01_M,survey
4253,GTM_2020_ES-COVID19-R2_v01_M,survey
4254,HUN_2020_ES-COVID19-R1_v01_M,survey
4255,HUN_2021_ES-COVID19-R3_v01_M,survey
4256,ITA_2020_ES-COVID19-R1_v01_M,survey
4257,JOR_2020_ES-COVID19-R1_v01_M,survey
4258,LTU_2020_ES-COVID19-R1_v01_M,survey
4259,LVA_2020_ES-COVID19-R1_v01_M,survey
4260,MAR_2020_ES-COVID19-R1_v01_M,survey
4261,MLT_2020_ES-COVID19-R1_v01_M,survey
4262,MNG_2020_ES-COVID19-R1_v01_M,survey
4263,MNG_2021_ES-COVID19-R2_v01_M,survey
4264,MOZ_2020_ES-COVID19-R1_v01_M,survey
4265,GEO_2020_ES-COVID19-R2_v01_M,survey
4266,HUN_2021_ES-COVID19-R2_v01_M,survey
4267,ITA_2020_ES-COVID19-R2_v01_M,survey
4268,JOR_2020_ES-COVID19-R2_v01_M,survey
4269,LTU_2021_ES-COVID19-R2_v01_M,survey
4270,LVA_2021_ES-COVID19-R2_v01_M,survey
4271,MAR_2021_ES-COVID19-R2_v01_M,survey
4272,MLT_2021_ES-COVID19-R2_v01_M,survey
4273,COM_2021_WBCS_v01_M,survey
4274,KHM_2021_WBCS_v01_M,survey
4275,TGO_2021_WBCS_v01_M,survey
4276,GEO_2021_WBCS_v01_M,survey
4277,BDI_2021_WBCS_v01_M,survey
4278,LKA_2021_WBCS_v01_M,survey
4279,JAM_2017_EDBT_v01_M,survey
4280,POL_2021_WBCS_v01_M,survey
4281,IND_2021_WBCS_v01_M,survey
4282,WSM_2019_MICS_v01_M,survey
4283,ARG_2019_MICS_v01_M,survey
4284,DOM_2019_MICS_v01_M,survey
4285,HND_2019_MICS_v01_M,survey
4286,MWI_2019_MICS_v01_M,survey
4287,TCA_2019_MICS_v01_M,survey
4288,TUV_2019_MICS_v01_M,survey
4289,LAC_2021_WBCS_v01_M,survey
4290,BFA_2018_EHCVM_v03_M,survey
4291,BEN_2018_EHCVM_v02_M,survey
4292,CIV_2018_EHCVM_v02_M,survey
4293,GNB_2018_EHCVM_v02_M,survey
4294,NER_2017-2020_ASPIE_v01_M,survey
4295,MLI_2018_EHCVM_v02_M,survey
4296,NER_2018_EHCVM_v02_M,survey
4297,SEN_2018_EHCVM_v02_M,survey
4298,TGO_2018_EHCVM_v02_M,survey
4299,ZAF_2021_QLFS-Q3_v01_M,survey
4300,BRA_2021_PSECSP_v01_M,survey
4301,KEN_2019-2021_MMPIE_v01_M,survey
4302,AFG_2020_VOLREP_v01_M,survey
4303,AFG_2019_VOLREP_v01_M,survey
4304,AFG_2018_VOLREP_v01_M,survey
4305,AFG_2016_VOLREP_v01_M,survey
4306,AFG_2015_VOLREP_v01_M,survey
4307,AFG_2014_VOLREP_v01_M,survey
4308,AFG_2013_VOLREP_v01_M,survey
4309,AFG_2012_VOLREP_v01_M,survey
4310,AFG_2011_VOLREP_v01_M,survey
4311,AFG_2010_VOLREP_v01_M,survey
4312,AGO_2019_EIS_v01_M,survey
4313,BFA_2017_EIS_v01_M,survey
4314,BGD_2018_EIS_v01_M,survey
4315,BGD_2020_EIS_v01_M,survey
4316,CMR_2018_EIS_v01_M,survey
4317,CMR_2019_EIS_v01_M,survey
4318,CMR_2020_EIS_v01_M,survey
4319,ETH_2018_EIS_v01_M,survey
4320,JOR_2020_EIS_v01_M,survey
4321,KEN_2018_EIS_v01_M,survey
4322,KEN_2019_EIS_v01_M,survey
4323,MRT_2019_EIS_v01_M,survey
4324,NER_2019_EIS_v01_M,survey
4325,NER_2020_EIS_v01_M,survey
4326,RWA_2017_EIS_v01_M,survey
4327,RWA_2020_EIS_v01_M,survey
4328,SSD_2018_EIS_v01_M,survey
4329,SSD_2019_EIS_v01_M,survey
4330,SSD_2020_EIS_v01_M,survey
4331,TCD_2017_EIS_v01_M,survey
4332,TCD_2018_EIS_v01_M,survey
4333,TCD_2019_EIS_v01_M,survey
4334,TZA_2017_EIS_v01_M,survey
4335,TZA_2019_EIS_v01_M,survey
4336,TZA_2020_EIS_v01_M,survey
4337,UGA_2020_EIS_v01_M,survey
4338,YEM_2019_EIS_v01_M,survey
4339,YEM_2020_EIS_v01_M,survey
4340,ZWE_2020_EIS_v01_M,survey
4341,IDN_2016_KIAT-GURU-BL_v01-ID_M,survey
4342,IDN_2016-2018_KIAT-GURU-PM_v01-ID_M,survey
4343,IDN_2018_KIAT-GURU-EL_v01-ID_M,survey
4344,IDN_2019_KIAT-GURU-FU_v01-ID_M,survey
4345,AGO_2019_LIS_v01_M,survey
4346,AFG_2019_LIS_v01_M,survey
4347,ARG_2020_LIS_v01_M,survey
4348,BFA_2020_LIS_v01_M,survey
4349,BRA_2019_LIS_v01_M,survey
4350,BFA_2018_LIS_v01_M,survey
4351,BFA_2019_LIS_v01_M,survey
4352,CHL_2019_LIS_v01_M,survey
4353,CMR_2018_LIS_v01_M,survey
4354,CMR_2019_LIS_v01_M,survey
4355,CMR_2020_LIS_v01_M,survey
4356,COD_2018_LIS_v01_M,survey
4357,COD_2019_LIS_v01_M,survey
4358,COD_2020_LIS_v01_M,survey
4359,COG_2019_LIS_v01_M,survey
4360,CRI_2018_LIS_v01_M,survey
4361,CRI_2019_LIS_v01_M,survey
4362,CRI_2020_LIS_v01_M,survey
4363,DJI_2018_LIS_v01_M,survey
4364,DJI_2020_LIS_v01_M,survey
4365,ETH_2019_LIS_v01_M,survey
4366,GHA_2018_LIS_v01_M,survey
4367,GHA_2019_LIS_v01_M,survey
4368,GHA_2020_LIS_v01_M,survey
4369,GIN_2018_LIS_v01_M,survey
4370,JOR_2018_LIS_v01_M,survey
4371,JOR_2019_LIS_v01_M,survey
4372,JOR_2020_LIS_v01_M,survey
4373,KEN_2018_LIS_v01_M,survey
4374,KEN_2019_LIS_v01_M,survey
4375,KEN_2020_LIS_v01_M,survey
4376,MAR_2018_LIS_v01_M,survey
4377,MAR_2019_LIS_v01_M,survey
4378,MAR_2020_LIS_v01_M,survey
4379,MEX_2018_LIS_v01_M,survey
4380,MOZ_2018_LIS_v01_M,survey
4381,MOZ_2019_LIS_v01_M,survey
4382,MRT_2018_LIS_v01_M,survey
4383,MRT_2019_LIS_v01_M,survey
4384,MRT_2020_LIS_v01_M,survey
4385,MWI_2018_LIS_v01_M,survey
4386,MWI_2019_LIS_v01_M,survey
4387,MWI_2020_LIS_v01_M,survey
4388,NAM_2019_LIS_v01_M,survey
4389,NAM_2020_LIS_v01_M,survey
4390,NER_2020_LIS_v01_M,survey
4391,NGA_2020_LIS_v01_M,survey
4392,PAN_2020_LIS_v01_M,survey
4393,RWA_2019_LIS_v01_M,survey
4394,SDN_2018_LIS_v01_M,survey
4395,SDN_2019_LIS_v01_M,survey
4396,PAK_2020_WBCS_v01_M,survey
4397,GUY_2021_WBCS_v01_M,survey
4398,HTI_2021_WBCS_v01_M,survey
4399,SOM_2018_LIS_v01_M,survey
4400,SOM_2019_LIS_v01_M,survey
4401,SOM_2020_LIS_v01_M,survey
4402,SWZ_2018_LIS_v01_M,survey
4403,SWZ_2019_LIS_v01_M,survey
4404,SYR_2020_LIS_v01_M,survey
4405,TCD_2018_LIS_v01_M,survey
4406,TCD_2019_LIS_v01_M,survey
4407,TCD_2020_LIS_v01_M,survey
4408,TUN_2019_LIS_v01_M,survey
4409,TZA_2018_LIS_v01_M,survey
4410,TZA_2019_LIS_v01_M,survey
4411,UKR_2018_LIS_v01_M,survey
4412,UKR_2019_LIS_v01_M,survey
4413,UKR_2020_LIS_v01_M,survey
4414,ZAF_2018_LIS_v01_M,survey
4415,ZAF_2019_LIS_v01_M,survey
4416,ZAF_2020_LIS_v01_M,survey
4417,ZMB_2018_LIS_v01_M,survey
4418,ZMB_2019_LIS_v01_M,survey
4419,ZMB_2020_LIS_v01_M,survey
4420,ZWE_2018_LIS_v01_M,survey
4421,ZWE_2019_LIS_v01_M,survey
4422,ZWE_2020_LIS_v01_M,survey
4423,LSO_2019_LARIE_v01_M,survey
4424,WLD_GCD_2010_v2014-03_M,survey
4425,CMR_2020_PDM-CBI_v01_M,survey
4426,GHA_2021_PDM-CBI_v01_M,survey
4427,GHA_2018_PDM-CBI_v01_M,survey
4428,KAZ_2021_PDM-CBI_v01_M,survey
4429,KGZ_2021_PDM-CBI_v01_M,survey
4430,LKA_2021_PDM-CBI_v01_M,survey
4431,MWI_2020_PDM-CBI_v01_M,survey
4432,NPL_2021_PDM-CBI_v01_M,survey
4433,PAK_2021_PDM-CBI_v01_M,survey
4434,SRB_2020_PDM-CBI_v01_M,survey
4435,TJK_2021_PDM-CBI_v01_M,survey
4436,ZAF_2020_PDM-CBI_v01_M,survey
4437,UGA_2020_PDM-NFI_v01_M,survey
4438,UGA_2021_PDM-NFI-Q1_v01_M,survey
4439,UGA_2021_PDM-NFI-Q2_v01_M,survey
4440,CHN_2021_PDM-CBI-Q3_v01_M,survey
4441,IDN_2020_PDM-CBI-Q4_v01_M,survey
4442,UKR_2020_PDM-CBI_v01_M,survey
4443,GNB_2021_WBCS_v01_M,survey
4444,NGA_2021-2024_NLPS_v10_M,survey
4445,UGA_2020_PDM-Soap_v01_M,survey
4446,SLV_2021_WBCS_v01_M,survey
4448,BFA_2014_SENS_v01_M,survey
4449,MYS_2021-2022_HFS_v01_M,survey
4450,ARM_2019-2020_DSIHSIE_v01_M,survey
4451,MRT_2019_DHS_v01_M,survey
4452,GIN_2021_MIS_v01_M,survey
4453,ARG_2020_HFS-Q4_v01_M,survey
4454,ARG_2021_HFS-Q1Q2_v01_M,survey
4455,BOL_2021_HFS-Q3_v01_M,survey
4456,BRA_2021_HFS-Q1Q2_v01_M,survey
4457,BRA_2021_HFS-Q3_v01_M,survey
4458,CHL_2021_HFS-Q1Q2_v01_M,survey
4459,COL_2020_HFS-Q4_v01_M,survey
4460,COL_2021_HFS-Q1Q2_v01_M,survey
4461,COL_2021_HFS-Q3_v01_M,survey
4462,CRI_2021_HFS-Q3_v01_M,survey
4463,DOM_2020_HFS-Q4_v01_M,survey
4464,ECU_2020_HFS-Q4_v01_M,survey
4465,ECU_2021_HFS-Q1Q2_v01_M,survey
4466,ECU_2021_HFS-Q3_v01_M,survey
4467,GTM_2020_HFS-Q4_v01_M,survey
4468,GTM_2021_HFS-Q1Q2_v01_M,survey
4469,GTM_2021_HFS-Q3_v01_M,survey
4470,PAN_2020_HFS-Q4_v01_M,survey
4471,PAN_2021_HFS-Q1Q2_v01_M,survey
4472,PAN_2021_HFS-Q3_v01_M,survey
4473,PER_2020_HFS-Q4_v01_M,survey
4474,PER_2021_HFS-Q1Q2_v01_M,survey
4475,PER_2021_HFS-Q3_v01_M,survey
4476,PRY_2021_HFS-Q3_v01_M,survey
4477,SUR_2021_HFS-Q1Q2_v01_M,survey
4478,URY_2021_HFS-Q1Q2_v01_M,survey
4479,URY_2021_HFS-Q3_v01_M,survey
4480,PHL_2020-2021_HFPS_v01_M,survey
4481,BFA_2021_HFPS-IDP_v01_M,survey
4482,IND_2019_DHS_v01_M,survey
4483,WLD_2021_RTFP_v02_M,survey
4484,AFG_2021_RTFP_v02_M,survey
4485,BFA_2021_RTFP_v02_M,survey
4486,BDI_2021_RTFP_v02_M,survey
4487,CMR_2021_RTFP_v02_M,survey
4488,CAF_2021_RTFP_v02_M,survey
4489,TCD_2021_RTFP_v02_M,survey
4490,COD_2021_RTFP_v02_M,survey
4491,COG_2021_RTFP_v02_M,survey
4492,GMB_2021_RTFP_v02_M,survey
4493,GNB_2021_RTFP_v02_M,survey
4494,HTI_2021_RTFP_v02_M,survey
4495,IRQ_2021_RTFP_v02_M,survey
4496,LAO_2021_RTFP_v02_M,survey
4497,LBN_2021_RTFP_v02_M,survey
4498,LBR_2021_RTFP_v02_M,survey
4499,MLI_2021_RTFP_v02_M,survey
4500,MOZ_2021_RTFP_v02_M,survey
4501,MMR_2021_RTFP_v02_M,survey
4502,NER_2021_RTFP_v02_M,survey
4503,NGA_2021_RTFP_v02_M,survey
4504,SOM_2021_RTFP_v02_M,survey
4505,SSD_2021_RTFP_v02_M,survey
4506,SDN_2021_RTFP_v02_M,survey
4507,SYR_2021_RTFP_v02_M,survey
4508,YEM_2021_RTFP_v02_M,survey
4509,WLD_2021_RTFP-CTRY_v02_M,survey
4511,ETH_2016_PESBR_v01_M,survey
4512,GHA_2018_PESBR_v01_M,survey
4513,GTM_2019_PESBR_v01_M,survey
4514,URY_2021_PESBR_v01_M,survey
4517,ZWE_2020_IAFLL-COVID19_v01_M,survey
4518,URY_2020_PM_v01_M,survey
4519,UKR_2019_MSP_v01_M,survey
4520,UKR_2018_MSP_v01_M,survey
4521,UKR_2017_MSP_v01_M,survey
4522,THA_2020_RNA-R1_v01_M,survey
4523,THA_2020_RNA-R2_v01_M,survey
4524,UGA_2020_RGA_v01_M,survey
4525,KEN_2020_COVID-SEIR-W3_v01_M,survey
4526,KEN_2020_COVID-SEIR-W4_v01_M,survey
4527,KEN_2020_COVID-SEIR-W5_v01_M,survey
4528,BGD_2020_CBPS-HFT_v01_M,survey
4529,LBR_2017_PESBR_v01_M,survey
4530,ROU_2019_PESBR_v01_M,survey
4531,PHL_2013_PESBR_v01_M,survey
4532,UGA_2015_LTIE-BL_v01_M,survey
4533,BRA_2021_HFPS_v02_M,survey
4534,ZAF_2022_QLFS-Q1_v01_M,survey
4535,ZAF_2021_QLFS-Q4_v01_M,survey
4536,MOZ_2016_IGPPIE_v01_M,survey
4537,AFR_2020_COIS_v01_M,survey
4538,ZAF_2018_DTS_v01_M,survey
4539,ZAF_2019_DTS_v01_M,survey
4540,ZAF_2020_LMDSA_v01_M,survey
4541,ZAF_2020_GHS_v01_M,survey
4542,TZA_2021-2024_HFWMPS_v08_M,survey
4543,ETH_2020_HFPSR_v01_M,survey
4544,ETH_2017_DPHS_v01_M,survey
4545,TZA_2017-2018_DPHS_v01_M,survey
4546,HTI_2018_DPHS_v01_M,survey
4547,LAC_2020_RFS_v01_M,survey
4548,LBN_2021_VASYR_v01_M,survey
4549,LBN_2020_MEED-W3-RON_v01_M,survey
4550,LBN_2020_MEED-W3-SYR_v01_M,survey
4551,TZA_2018_RFS_v01_M,survey
4552,SDN_2020-2022_HFPS_v01_M,survey
4553,ZAF_2020_NHTS_v01_M,survey
4554,ZAF_2020_MD_v01_M,survey
4555,CHL_2014_ROER4D_v01_M,survey
4556,IND_2014_ROER4D_v01_M,survey
4557,NPL_2021_FANSEPIE-BL_v01_M,survey
4558,ARG_2021_HFPS_v02_M,survey
4559,BOL_2021_HFPS_v02_M,survey
4560,CHL_2021_HFPS_v02_M,survey
4561,COL_2021_HFPS_v02_M,survey
4562,CRI_2021_HFPS_v02_M,survey
4563,DOM_2021_HFPS_v02_M,survey
4564,ECU_2021_HFPS_v02_M,survey
4565,SLV_2021_HFPS_v02_M,survey
4566,GTM_2021_HFPS_v02_M,survey
4567,HND_2021_HFPS_v02_M,survey
4568,MEX_2021_HFPS_v02_M,survey
4569,PRY_2021_HFPS_v02_M,survey
4570,PER_2021_HFPS_v02_M,survey
4571,ATG_2021_HFPS_v02_M,survey
4572,BLZ_2021_HFPS_v02_M,survey
4573,DMA_2021_HFPS_v02_M,survey
4574,GUY_2021_HFPS_v02_M,survey
4575,HTI_2021_HFPS_v02_M,survey
4576,JAM_2021_HFPS_v02_M,survey
4577,NIC_2021_HFPS_v02_M,survey
4578,PAN_2021_HFPS_v02_M,survey
4579,LCA_2021_HFPS_v02_M,survey
4580,URY_2021_HFPS_v02_M,survey
4581,BRA_2021_HFPS_v02_M_v01_A_H,survey
4582,LTU_2021_PESBR_v01_M,survey
4583,NPL_2016-2019_CIESIE_v01_M,survey
4602,IDN_2020_DEHS_v01_M,survey
4603,VNM_2021_HFPS-R6_v01_M,survey
4604,MDG_2021_DHS_v01_M,survey
4605,SEN_2020_MIS_v01_M,survey
4606,SOM_2020_WBCS_v01_M,survey
4607,WLD_2021_FINDEX_v03_M,survey
4608,AFG_2021_FINDEX_v02_M,survey
4609,ALB_2021_FINDEX_v02_M,survey
4610,DZA_2021_FINDEX_v02_M,survey
4611,ARG_2021_FINDEX_v02_M,survey
4612,ARM_2021_FINDEX_v02_M,survey
4613,AUS_2021_FINDEX_v02_M,survey
4614,AUT_2021_FINDEX_v02_M,survey
4615,BGD_2021_FINDEX_v02_M,survey
4616,BEL_2021_FINDEX_v02_M,survey
4617,BEN_2021_FINDEX_v02_M,survey
4618,BOL_2021_FINDEX_v02_M,survey
4619,BIH_2021_FINDEX_v02_M,survey
4620,BRA_2021_FINDEX_v02_M,survey
4621,BGR_2021_FINDEX_v02_M,survey
4622,BFA_2021_FINDEX_v02_M,survey
4623,KHM_2021_FINDEX_v02_M,survey
4624,CMR_2021_FINDEX_v02_M,survey
4625,CAN_2021_FINDEX_v02_M,survey
4626,CHL_2021_FINDEX_v02_M,survey
4627,CHN_2021_FINDEX_v02_M,survey
4628,COL_2021_FINDEX_v02_M,survey
4629,COG_2021_FINDEX_v02_M,survey
4630,CRI_2021_FINDEX_v02_M,survey
4631,CIV_2021_FINDEX_v02_M,survey
4632,HRV_2021_FINDEX_v02_M,survey
4633,CYP_2021_FINDEX_v02_M,survey
4634,CZE_2021_FINDEX_v02_M,survey
4635,DNK_2021_FINDEX_v02_M,survey
4636,DOM_2021_FINDEX_v02_M,survey
4637,ECU_2021_FINDEX_v02_M,survey
4638,EGY_2021_FINDEX_v02_M,survey
4639,SLV_2021_FINDEX_v02_M,survey
4640,EST_2021_FINDEX_v02_M,survey
4641,FIN_2021_FINDEX_v02_M,survey
4642,FRA_2021_FINDEX_v02_M,survey
4643,GAB_2021_FINDEX_v02_M,survey
4644,GEO_2021_FINDEX_v02_M,survey
4645,DEU_2021_FINDEX_v02_M,survey
4646,GHA_2021_FINDEX_v02_M,survey
4647,GRC_2021_FINDEX_v02_M,survey
4648,GIN_2021_FINDEX_v02_M,survey
4649,HND_2021_FINDEX_v02_M,survey
4650,HKG_2021_FINDEX_v02_M,survey
4651,HUN_2021_FINDEX_v02_M,survey
4652,ISL_2021_FINDEX_v02_M,survey
4653,IND_2021_FINDEX_v02_M,survey
4654,IDN_2021_FINDEX_v02_M,survey
4655,IRN_2021_FINDEX_v02_M,survey
4656,IRQ_2021_FINDEX_v02_M,survey
4657,IRL_2021_FINDEX_v02_M,survey
4658,ISR_2021_FINDEX_v02_M,survey
4659,ITA_2021_FINDEX_v02_M,survey
4660,JAM_2021_FINDEX_v02_M,survey
4661,JPN_2021_FINDEX_v02_M,survey
4662,JOR_2021_FINDEX_v02_M,survey
4663,KAZ_2021_FINDEX_v02_M,survey
4664,KEN_2021_FINDEX_v02_M,survey
4665,KOR_2021_FINDEX_v02_M,survey
4666,KSV_2021_FINDEX_v02_M,survey
4667,KGZ_2021_FINDEX_v02_M,survey
4668,LAO_2021_FINDEX_v02_M,survey
4669,LVA_2021_FINDEX_v02_M,survey
4670,LBN_2021_FINDEX_v02_M,survey
4671,LBR_2021_FINDEX_v02_M,survey
4672,LTU_2021_FINDEX_v02_M,survey
4673,MWI_2021_FINDEX_v02_M,survey
4674,MYS_2021_FINDEX_v02_M,survey
4675,MLI_2021_FINDEX_v02_M,survey
4676,MLT_2021_FINDEX_v02_M,survey
4677,MUS_2021_FINDEX_v02_M,survey
4678,MDA_2021_FINDEX_v02_M,survey
4679,MNG_2021_FINDEX_v02_M,survey
4680,MAR_2021_FINDEX_v02_M,survey
4681,MOZ_2021_FINDEX_v02_M,survey
4682,MMR_2021_FINDEX_v02_M,survey
4683,NAM_2021_FINDEX_v02_M,survey
4684,NPL_2021_FINDEX_v02_M,survey
4685,NLD_2021_FINDEX_v02_M,survey
4686,NZL_2021_FINDEX_v02_M,survey
4687,NIC_2021_FINDEX_v02_M,survey
4688,NGA_2021_FINDEX_v02_M,survey
4689,MKD_2021_FINDEX_v02_M,survey
4690,NOR_2021_FINDEX_v02_M,survey
4691,PAK_2021_FINDEX_v02_M,survey
4692,PAN_2021_FINDEX_v02_M,survey
4693,PRY_2021_FINDEX_v02_M,survey
4694,PER_2021_FINDEX_v02_M,survey
4695,PHL_2021_FINDEX_v02_M,survey
4696,POL_2021_FINDEX_v02_M,survey
4697,PRT_2021_FINDEX_v02_M,survey
4698,ROU_2021_FINDEX_v02_M,survey
4699,RUS_2021_FINDEX_v02_M,survey
4700,SAU_2021_FINDEX_v02_M,survey
4701,SEN_2021_FINDEX_v02_M,survey
4702,SRB_2021_FINDEX_v02_M,survey
4703,SLE_2021_FINDEX_v02_M,survey
4704,SGP_2021_FINDEX_v02_M,survey
4705,SVK_2021_FINDEX_v02_M,survey
4706,SVN_2021_FINDEX_v02_M,survey
4707,ZAF_2021_FINDEX_v02_M,survey
4708,SSD_2021_FINDEX_v02_M,survey
4709,ESP_2021_FINDEX_v02_M,survey
4710,LKA_2021_FINDEX_v02_M,survey
4711,SWE_2021_FINDEX_v02_M,survey
4712,CHE_2021_FINDEX_v02_M,survey
4713,TWN_2021_FINDEX_v02_M,survey
4714,TJK_2021_FINDEX_v02_M,survey
4715,TZA_2021_FINDEX_v02_M,survey
4716,THA_2021_FINDEX_v02_M,survey
4717,TGO_2021_FINDEX_v02_M,survey
4718,TUN_2021_FINDEX_v02_M,survey
4719,TUR_2021_FINDEX_v02_M,survey
4720,UGA_2021_FINDEX_v02_M,survey
4721,UKR_2021_FINDEX_v02_M,survey
4722,ARE_2021_FINDEX_v02_M,survey
4723,GBR_2021_FINDEX_v02_M,survey
4724,USA_2021_FINDEX_v02_M,survey
4725,URY_2021_FINDEX_v02_M,survey
4726,UZB_2021_FINDEX_v02_M,survey
4727,VEN_2021_FINDEX_v02_M,survey
4728,WBG_2021_FINDEX_v02_M,survey
4729,ZMB_2021_FINDEX_v02_M,survey
4730,ZWE_2021_FINDEX_v02_M,survey
4731,SLB_2021_WBCS_v01_M,survey
4732,MRT_2021_WBCS_v01_M,survey
4733,CRI_2021_WBCS_v01_M,survey
4734,HRV_2021_WBCS_v01_M,survey
4735,ZMB_2021_WBCS_v01_M,survey
4736,CIV_2021_WBCS_v01_M,survey
4737,BEN_2021_AFB-R8_v01_M,survey
4738,MLI_2021_MIS_v01_M,survey
4739,BFA_2019_AFB-R8_v01_M,survey
4740,CPV_2019_AFB-R8_v01_M,survey
4741,CMR_2021_AFB-R8_v01_M,survey
4742,NPL_2013-2016_SSNP-RCT_v01_M,survey
4743,MOZ_2020_PROMAC-II_v01_M,survey
4744,ETH_2020_AFB-R8_v01_M,survey
4745,SWZ_2021_AFB-R8_v01_M,survey
4746,GAB_2020_AFB-R8_v01_M,survey
4747,NGA_2019_NASSPIE-BL_v01_M,survey
4748,GIN_2019_AFB-R8_v01_M,survey
4749,BEN_2021_WBCS_v01_M,survey
4750,BOL_2021_WBCS_v01_M,survey
4751,ARG_2021_HFPS-W2_v02_M,survey
4752,BOL_2021_HFPS-W2_v02_M,survey
4753,CHL_2021_HFPS-W2_v02_M,survey
4754,COL_2021_HFPS-W2_v02_M,survey
4755,CRI_2021_HFPS-W2_v02_M,survey
4756,DOM_2021_HFPS-W2_v02_M,survey
4757,ECU_2021_HFPS-W2_v02_M,survey
4758,SLV_2021_HFPS-W2_v02_M,survey
4759,GTM_2021_HFPS-W2_v02_M,survey
4760,HND_2021_HFPS-W2_v02_M,survey
4761,MEX_2021_HFPS-W2_v02_M,survey
4762,PRY_2021_HFPS-W2_v02_M,survey
4763,PER_2021_HFPS-W2_v02_M,survey
4764,BLZ_2021_HFPS-W2_v02_M,survey
4765,DMA_2021_HFPS-W2_v02_M,survey
4766,GUY_2021_HFPS-W2_v02_M,survey
4767,HTI_2021_HFPS-W2_v02_M,survey
4768,JAM_2021_HFPS-W2_v02_M,survey
4769,NIC_2021_HFPS-W2_v02_M,survey
4770,PAN_2021_HFPS-W2_v02_M,survey
4771,LCA_2021_HFPS-W2_v02_M,survey
4772,URY_2021_HFPS-W2_v02_M,survey
4773,COD_2016_EMAPIE-BL_v01_M,survey
4774,COD_2017-2019_NETIE-BL_v01_M,survey
4775,KEN_2019_GU-VGA_v01_M,survey
4777,MDG_2016-2018_HDCTIE-BL-ML_v01_M,survey
4778,NAM_2021_IRS_v01_M,survey
4779,NER_2020_IDPReg-Tillaberi_v01_M,survey
4780,NER_2016_SENS_v01_M,survey
4781,NPL_2018_SENS_v01_M,survey
4782,NPL_2021_COVID19-Q3_v01_M,survey
4783,LAC_2020_FOTR_v01_M,survey
4784,RWA_2020_JPDMNA_v01_M,survey
4785,SSD_2019_ISSSR_v01_M,survey
4786,TCD_2020_PIM_v01_M,survey
4787,TCD_2017_SEA_v01_M,survey
4788,TCD_2015_SEA_v01_M,survey
4789,CMR_2016_AUB_v01_M,survey
4790,NER_2020_IDPReg-Maradi_v01_M,survey
4791,NER_2020_IDPReg-Tahoua_v01_M,survey
4792,ETH_2017_SENS_v01_M,survey
4793,BFA_2015_SENS_v01_M,survey
4795,BFA_2017_SENS_v01_M,survey
4796,KEN_2017_SENS-Kakuma_v01_M,survey
4797,KEN_2018_SENS-Kakuma_v01_M,survey
4798,KEN_2019_SENS-Kakuma_v01_M,survey
4799,LBR_2012_SENS_v01_M,survey
4800,LBR_2013_SENS_v01_M,survey
4801,LBR_2015_SENS_v01_M,survey
4802,SSD_2019_SENS-Gorom_v01_M,survey
4803,SSD_2019_SENS-Jamjang_v01_M,survey
4804,SSD_2019_SENS-Maban_v01_M,survey
4805,SSD_2019_SENS-Makpandu_v01_M,survey
4806,AFG_2018_FIES_v01_M_v01_A_OCS,survey
4807,AFG_2017_FIES_v01_M_v01_A_OCS,survey
4808,AFG_2016_FIES_v01_M_v01_A_OCS,survey
4809,AFG_2015_FIES_v01_M_v01_A_OCS,survey
4810,AFG_2014_FIES_v01_M_v01_A_OCS,survey
4811,ALB_2017_FIES_v01_M_v01_A_OCS,survey
4812,ALB_2016_FIES_v01_M_v01_A_OCS,survey
4813,ALB_2015_FIES_v01_M_v01_A_OCS,survey
4814,ALB_2014_FIES_v01_M_v01_A_OCS,survey
4815,AGO_2014_FIES_v01_M_v01_A_OCS,survey
4816,ARG_2018_FIES_v01_M_v01_A_OCS,survey
4817,ARG_2017_FIES_v01_M_v01_A_OCS,survey
4818,ARG_2016_FIES_v01_M_v01_A_OCS,survey
4819,ARG_2015_FIES_v01_M_v01_A_OCS,survey
4820,ARG_2014_FIES_v01_M_v01_A_OCS,survey
4821,ARM_2018_FIES_v01_M_v01_A_OCS,survey
